github	direct_write	graphql mutation create-project-v2
github	direct_write	graphql mutation create-project
github	direct_write	graphql mutation create-pull-request
github	direct_write	graphql mutation create-ref
github	direct_write	graphql mutation create-repository-custom-property
github	direct_write	graphql mutation create-repository-ruleset
github	direct_write	graphql mutation create-repository
github	direct_write	graphql mutation create-sponsors-listing
github	direct_write	graphql mutation create-sponsors-tier
github	direct_write	graphql mutation create-sponsorship
github	direct_write	graphql mutation create-sponsorships
github	direct_write	graphql mutation create-user-list
github	direct_write	graphql mutation decline-topic-suggestion
github	direct_write	graphql mutation delete-branch-protection-rule
github	direct_write	graphql mutation delete-deployment
github	direct_write	graphql mutation delete-discussion-comment
github	direct_write	graphql mutation delete-discussion
github	direct_write	graphql mutation delete-environment
github	direct_write	graphql mutation delete-ip-allow-list-entry
github	direct_write	graphql mutation delete-issue-comment
github	direct_write	graphql mutation delete-issue-field-value
github	direct_write	graphql mutation delete-issue-field
github	direct_write	graphql mutation delete-issue-type
github	direct_write	graphql mutation delete-issue
github	direct_write	graphql mutation delete-label
github	direct_write	graphql mutation delete-linked-branch
github	direct_write	graphql mutation delete-package-version
github	direct_write	graphql mutation delete-project-card
github	direct_write	graphql mutation delete-project-column
github	direct_write	graphql mutation delete-project-v2-field
github	direct_write	graphql mutation delete-project-v2-item
github	direct_write	graphql mutation delete-project-v2-status-update
github	direct_write	graphql mutation delete-project-v2-view
github	direct_write	graphql mutation delete-project-v2-workflow
github	direct_write	graphql mutation delete-project-v2
github	direct_write	graphql mutation delete-project
github	direct_write	graphql mutation delete-pull-request-review-comment
github	direct_write	graphql mutation delete-pull-request-review
github	direct_write	graphql mutation delete-ref
github	direct_write	graphql mutation delete-repository-custom-property
github	direct_write	graphql mutation delete-repository-ruleset
github	direct_write	graphql mutation delete-user-list
github	direct_write	graphql mutation delete-verifiable-domain
github	direct_write	graphql mutation dequeue-pull-request
github	direct_write	graphql mutation disable-pull-request-auto-merge
github	direct_write	graphql mutation dismiss-pull-request-review
github	direct_write	graphql mutation dismiss-repository-vulnerability-alert
github	direct_write	graphql mutation enable-pull-request-auto-merge
github	direct_write	graphql mutation enqueue-pull-request
github	direct_write	graphql mutation follow-organization
github	direct_write	graphql mutation follow-user
github	direct_write	graphql mutation grant-enterprise-organizations-migrator-role
github	direct_write	graphql mutation grant-migrator-role
github	direct_write	graphql mutation import-project
github	direct_write	graphql mutation invite-enterprise-admin
github	direct_write	graphql mutation invite-enterprise-member
github	direct_write	graphql mutation link-project-v2-to-repository
github	direct_write	graphql mutation link-project-v2-to-team
github	direct_write	graphql mutation link-repository-to-project
github	direct_write	graphql mutation lock-lockable
github	direct_write	graphql mutation mark-discussion-comment-as-answer
github	direct_write	graphql mutation mark-file-as-viewed
github	direct_write	graphql mutation mark-project-v2-as-template
github	direct_write	graphql mutation mark-pull-request-ready-for-review
github	direct_write	graphql mutation merge-branch
github	direct_write	graphql mutation merge-pull-request
github	direct_write	graphql mutation minimize-comment
github	direct_write	graphql mutation move-project-card
github	direct_write	graphql mutation move-project-column
github	direct_write	graphql mutation pin-environment
github	direct_write	graphql mutation pin-issue-comment
github	direct_write	graphql mutation pin-issue
github	direct_write	graphql mutation promote-repository-custom-property
github	direct_write	graphql mutation publish-sponsors-tier
github	direct_write	graphql mutation regenerate-enterprise-identity-provider-recovery-codes
github	direct_write	graphql mutation regenerate-verifiable-domain-token
github	direct_write	graphql mutation reject-deployments
github	direct_write	graphql mutation reject-pending-issue-suggestions
github	direct_write	graphql mutation remove-assignees-from-assignable
github	direct_write	graphql mutation remove-blocked-by
github	direct_write	graphql mutation remove-enterprise-admin
github	direct_write	graphql mutation remove-enterprise-identity-provider
github	direct_write	graphql mutation remove-enterprise-member
github	direct_write	graphql mutation remove-enterprise-organization
github	direct_write	graphql mutation remove-enterprise-support-entitlement
github	direct_write	graphql mutation remove-labels-from-labelable
github	direct_write	graphql mutation remove-outside-collaborator
github	direct_write	graphql mutation remove-pull-request-creation-cap-bypass-users
github	direct_write	graphql mutation remove-reaction
github	direct_write	graphql mutation remove-star
github	direct_write	graphql mutation remove-sub-issue
github	direct_write	graphql mutation remove-upvote
github	direct_write	graphql mutation reopen-discussion
github	direct_write	graphql mutation reopen-issue
github	direct_write	graphql mutation reopen-pull-request
github	direct_write	graphql mutation reorder-environment
github	direct_write	graphql mutation replace-actors-for-assignable
github	direct_write	graphql mutation reprioritize-sub-issue
github	direct_write	graphql mutation request-reviews-by-login
github	direct_write	graphql mutation request-reviews
github	direct_write	graphql mutation rerequest-check-suite
github	direct_write	graphql mutation resolve-review-thread
github	direct_write	graphql mutation retire-sponsors-tier
github	direct_write	graphql mutation revert-pull-request
github	direct_write	graphql mutation revoke-enterprise-organizations-migrator-role
github	direct_write	graphql mutation revoke-migrator-role
github	direct_write	graphql mutation set-enterprise-identity-provider
github	direct_write	graphql mutation set-issue-field-value
github	direct_write	graphql mutation set-organization-interaction-limit
github	direct_write	graphql mutation set-repository-custom-property-values
github	direct_write	graphql mutation set-repository-interaction-limit
github	direct_write	graphql mutation set-user-interaction-limit
github	direct_write	graphql mutation start-organization-migration
github	direct_write	graphql mutation start-repository-migration
github	direct_write	graphql mutation submit-pull-request-review
github	direct_write	graphql mutation transfer-enterprise-organization
github	direct_write	graphql mutation transfer-issue
github	direct_write	graphql mutation unarchive-project-v2-item
github	direct_write	graphql mutation unarchive-pull-request
github	direct_write	graphql mutation unarchive-repository
github	direct_write	graphql mutation unfollow-organization
github	direct_write	graphql mutation unfollow-user
github	direct_write	graphql mutation unlink-project-v2-from-repository
github	direct_write	graphql mutation unlink-project-v2-from-team
github	direct_write	graphql mutation unlink-repository-from-project
github	direct_write	graphql mutation unlock-lockable
github	direct_write	graphql mutation unmark-discussion-comment-as-answer
github	direct_write	graphql mutation unmark-file-as-viewed
github	direct_write	graphql mutation unmark-issue-as-duplicate
github	direct_write	graphql mutation unmark-project-v2-as-template
github	direct_write	graphql mutation unminimize-comment
github	direct_write	graphql mutation unpin-issue-comment
github	direct_write	graphql mutation unpin-issue
github	direct_write	graphql mutation unresolve-review-thread
github	direct_write	graphql mutation update-branch-protection-rule
github	direct_write	graphql mutation update-check-run
github	direct_write	graphql mutation update-check-suite-preferences
github	direct_write	graphql mutation update-discussion-comment
github	direct_write	graphql mutation update-discussion
github	direct_write	graphql mutation update-enterprise-administrator-role
github	direct_write	graphql mutation update-enterprise-allow-private-repository-forking-setting
github	direct_write	graphql mutation update-enterprise-default-repository-permission-setting
github	direct_write	graphql mutation update-enterprise-deploy-key-setting
github	direct_write	graphql mutation update-enterprise-members-can-change-repository-visibility-setting
github	direct_write	graphql mutation update-enterprise-members-can-create-repositories-setting
github	direct_write	graphql mutation update-enterprise-members-can-delete-issues-setting
github	direct_write	graphql mutation update-enterprise-members-can-delete-repositories-setting
github	direct_write	graphql mutation update-enterprise-members-can-invite-collaborators-setting
github	direct_write	graphql mutation update-enterprise-members-can-make-purchases-setting
github	direct_write	graphql mutation update-enterprise-members-can-update-protected-branches-setting
github	direct_write	graphql mutation update-enterprise-members-can-view-dependency-insights-setting
github	direct_write	graphql mutation update-enterprise-organization-projects-setting
github	direct_write	graphql mutation update-enterprise-owner-organization-role
github	direct_write	graphql mutation update-enterprise-profile
github	direct_write	graphql mutation update-enterprise-proof-of-presence-required-setting
github	direct_write	graphql mutation update-enterprise-repository-projects-setting
github	direct_write	graphql mutation update-enterprise-two-factor-authentication-disallowed-methods-setting
github	direct_write	graphql mutation update-enterprise-two-factor-authentication-required-setting
github	direct_write	graphql mutation update-environment
github	direct_write	graphql mutation update-ip-allow-list-enabled-setting
github	direct_write	graphql mutation update-ip-allow-list-entry
github	direct_write	graphql mutation update-ip-allow-list-for-installed-apps-enabled-setting
github	direct_write	graphql mutation update-ip-allow-list-user-level-enforcement-enabled-setting
github	direct_write	graphql mutation update-issue-comment
github	direct_write	graphql mutation update-issue-field-value
github	direct_write	graphql mutation update-issue-field
github	direct_write	graphql mutation update-issue-issue-type
github	direct_write	graphql mutation update-issue-type
github	direct_write	graphql mutation update-issue
github	direct_write	graphql mutation update-label
github	direct_write	graphql mutation update-notification-restriction-setting
github	direct_write	graphql mutation update-organization-allow-private-repository-forking-setting
github	direct_write	graphql mutation update-organization-web-commit-signoff-setting
github	direct_write	graphql mutation update-patreon-sponsorability
github	direct_write	graphql mutation update-project-card
github	direct_write	graphql mutation update-project-column
github	direct_write	graphql mutation update-project-v2-collaborators
github	direct_write	graphql mutation update-project-v2-draft-issue
github	direct_write	graphql mutation update-project-v2-field
github	direct_write	graphql mutation update-project-v2-item-field-value
github	direct_write	graphql mutation update-project-v2-item-position
github	direct_write	graphql mutation update-project-v2-status-update
github	direct_write	graphql mutation update-project-v2-view
github	direct_write	graphql mutation update-project-v2
github	direct_write	graphql mutation update-project
github	direct_write	graphql mutation update-pull-request-branch
github	direct_write	graphql mutation update-pull-request-review-comment
github	direct_write	graphql mutation update-pull-request-review
github	direct_write	graphql mutation update-pull-request
github	direct_write	graphql mutation update-ref
github	direct_write	graphql mutation update-refs
github	direct_write	graphql mutation update-repository-custom-property
github	direct_write	graphql mutation update-repository-ruleset
github	direct_write	graphql mutation update-repository-web-commit-signoff-setting
github	direct_write	graphql mutation update-repository
github	direct_write	graphql mutation update-sponsorship-preferences
github	direct_write	graphql mutation update-subscription
github	direct_write	graphql mutation update-team-review-assignment
github	direct_write	graphql mutation update-teams-repository
github	direct_write	graphql mutation update-topics
github	direct_write	graphql mutation update-user-list
github	direct_write	graphql mutation update-user-lists-for-item
github	direct_write	graphql mutation verify-verifiable-domain
github	direct_read	graphql query code-of-conduct
github	direct_read	graphql query codes-of-conduct
github	direct_read	graphql query enterprise-administrator-invitation-by-token
github	direct_read	graphql query enterprise-administrator-invitation
github	direct_read	graphql query enterprise-member-invitation-by-token
github	direct_read	graphql query enterprise-member-invitation
github	direct_read	graphql query enterprise
github	direct_read	graphql query id
github	direct_read	graphql query license
github	direct_read	graphql query licenses
github	direct_read	graphql query marketplace-categories
github	direct_read	graphql query marketplace-category
github	direct_read	graphql query marketplace-listing
github	direct_read	graphql query marketplace-listings
github	direct_read	graphql query meta
github	direct_read	graphql query node
github	direct_read	graphql query nodes
github	direct_read	graphql query organization
github	direct_read	graphql query rate-limit
github	direct_read	graphql query relay
github	direct_read	graphql query repository-owner
github	direct_read	graphql query repository
github	direct_read	graphql query resource
github	direct_read	graphql query search
github	direct_read	graphql query security-advisories
github	direct_read	graphql query security-advisory
github	direct_read	graphql query security-vulnerabilities
github	direct_read	graphql query sponsorables
github	direct_read	graphql query topic
github	direct_read	graphql query user
github	direct_read	graphql query viewer
github	direct_read	hash-algorithm view
github	direct_read	hooks config view
github	direct_read	hooks deliveries view-2
github	direct_read	hooks deliveries view
github	direct_read	hooks view
github	reverse_etl	hosted-compute create-network-configuration-for-org
github	reverse_etl	hosted-compute delete-network-configuration-from-org
github	direct_read	hosted-compute get-network-configuration-for-org
github	direct_read	hosted-compute get-network-settings-for-org
github	direct_read	hosted-compute list-network-configurations-for-org
github	reverse_etl	hosted-compute update-network-configuration-for-org
github	reverse_etl	immutable-releases delete
github	reverse_etl	immutable-releases set
github	direct_read	immutable-releases view
github	reverse_etl	import authors update
github	direct_read	import authors view
github	reverse_etl	import delete
github	direct_read	import large_files view
github	reverse_etl	import lfs update
github	reverse_etl	import set
github	reverse_etl	import update
github	direct_read	import view
github	direct_read	installation view
github	reverse_etl	interaction-limits bypass-list delete
github	reverse_etl	interaction-limits bypass-list set
github	direct_read	interaction-limits bypass-list view
github	reverse_etl	interaction-limits delete
github	reverse_etl	interaction-limits set
github	direct_read	interaction-limits view
github	direct_read	interactions get-pull-request-creation-cap-for-org
github	direct_read	interactions get-pull-request-creation-cap-for-repo
github	direct_read	interactions get-restrictions-for-authenticated-user
github	direct_read	interactions get-restrictions-for-org
github	reverse_etl	interactions remove-restrictions-for-authenticated-user
github	reverse_etl	interactions remove-restrictions-for-org
github	reverse_etl	interactions set-restrictions-for-authenticated-user
github	reverse_etl	interactions set-restrictions-for-org
github	reverse_etl	interactions update-pull-request-creation-cap-for-org
github	reverse_etl	interactions update-pull-request-creation-cap-for-repo
github	reverse_etl	invitations delete
github	reverse_etl	invitations update
github	reverse_etl	issue close
github	reverse_etl	issue comment
github	reverse_etl	issue create
github	direct_write	issue delete
github	reverse_etl	issue edit
github	etl	issue list
github	reverse_etl	issue lock
github	direct_write	issue pin
github	reverse_etl	issue reopen
github	direct_read	issue status
github	direct_write	issue transfer
github	reverse_etl	issue unlock
github	direct_write	issue unpin
github	direct_read	issue view
github	direct_read	issue-types view
github	reverse_etl	issues approve-suggestion
github	direct_read	issues assignees view
github	reverse_etl	issues blocked_by create
github	reverse_etl	issues blocked_by delete
github	direct_read	issues blocked_by view
github	direct_read	issues blocking view
github	direct_read	issues comments view-2
github	direct_read	issues comments view
github	reverse_etl	issues dismiss-suggestion
github	direct_read	issues events view-2
github	direct_read	issues events view
github	reverse_etl	issues issue-field-values create
github	reverse_etl	issues issue-field-values delete
github	reverse_etl	issues issue-field-values set
github	direct_read	issues issue-field-values view
github	reverse_etl	issues labels delete
github	direct_read	issues labels view
github	direct_read	issues list
github	direct_read	issues list-for-authenticated-user
github	direct_read	issues list-for-org
github	direct_read	issues list-suggestions
github	direct_read	issues parent view
github	reverse_etl	issues pin delete
github	reverse_etl	issues pin set
github	reverse_etl	issues priority update
github	reverse_etl	issues reactions create-2
github	reverse_etl	issues reactions create
github	reverse_etl	issues reactions delete-2
github	reverse_etl	issues reactions delete
github	direct_read	issues reactions view-2
github	direct_read	issues reactions view
github	reverse_etl	issues sub_issue delete
github	reverse_etl	issues sub_issues create
github	direct_read	issues sub_issues view
github	direct_read	issues timeline view
github	direct_read	issues view
github	direct_read	keys view
github	reverse_etl	label create
github	reverse_etl	label delete
github	reverse_etl	label edit
github	etl	label list
github	direct_read	labels view
github	direct_read	license view
github	direct_read	licenses get
github	direct_read	licenses get-all-commonly-used
github	direct_read	markdown raw render
github	direct_read	markdown render
github	reverse_etl	merge-upstream create
github	direct_read	meta get
github	direct_read	meta get-all-versions
github	direct_read	meta octocat view
github	direct_read	meta root
github	direct_read	meta zen view
github	reverse_etl	migrations delete-archive-for-authenticated-user
github	reverse_etl	migrations delete-archive-for-org
github	binary_download	migrations download-archive-for-org
github	binary_download	migrations get-archive-for-authenticated-user
github	direct_read	migrations get-status-for-authenticated-user
github	direct_read	migrations get-status-for-org
github	direct_read	migrations list-for-authenticated-user
github	direct_read	migrations list-for-org
github	direct_read	migrations list-repos-for-authenticated-user
github	direct_read	migrations list-repos-for-org
github	reverse_etl	migrations start-for-authenticated-user
github	reverse_etl	migrations start-for-org
github	reverse_etl	migrations unlock-repo-for-authenticated-user
github	reverse_etl	migrations unlock-repo-for-org
github	direct_read	milestones labels view
github	direct_read	milestones view
github	reverse_etl	notifications set
github	direct_read	notifications view
github	reverse_etl	oidc create-oidc-custom-property-inclusion-for-enterprise
github	reverse_etl	oidc create-oidc-custom-property-inclusion-for-org
github	reverse_etl	oidc delete-oidc-custom-property-inclusion-for-enterprise
github	reverse_etl	oidc delete-oidc-custom-property-inclusion-for-org
github	direct_read	oidc get-oidc-custom-sub-template-for-org
github	direct_read	oidc list-oidc-custom-property-inclusions-for-enterprise
github	direct_read	oidc list-oidc-custom-property-inclusions-for-org
github	reverse_etl	oidc update-oidc-custom-sub-template-for-org
github	direct_read	org list
github	reverse_etl	org secret-scanning custom-pattern update-end-delimiter
github	reverse_etl	org secret-scanning custom-pattern update-must-match
github	reverse_etl	org secret-scanning custom-pattern update-must-not-match
github	reverse_etl	org secret-scanning custom-pattern update-pattern
github	reverse_etl	org secret-scanning custom-pattern update-start-delimiter
github	reverse_etl	orgs add-security-manager-team
github	reverse_etl	orgs assign-team-to-org-role
github	reverse_etl	orgs assign-user-to-org-role
github	reverse_etl	orgs attestations delete-by-attestation-ids
github	reverse_etl	orgs attestations delete-by-subject-digests
github	reverse_etl	orgs block-user
github	direct_read	orgs blocks check
github	reverse_etl	orgs campaigns create-code-scanning
github	reverse_etl	orgs campaigns create-secret-scanning
github	reverse_etl	orgs cancel-invitation
github	reverse_etl	orgs convert-member-to-outside-collaborator
github	reverse_etl	orgs create-artifact-deployment-record
github	reverse_etl	orgs create-artifact-storage-record
github	reverse_etl	orgs create-cluster-deployment-records-job
github	reverse_etl	orgs create-invitation
github	reverse_etl	orgs create-issue-field
github	reverse_etl	orgs create-issue-type
github	reverse_etl	orgs create-webhook
github	reverse_etl	orgs custom-properties-for-repos-create-or-update-organization-definition
github	reverse_etl	orgs custom-properties-for-repos-create-or-update-organization-definitions
github	reverse_etl	orgs custom-properties-for-repos-create-or-update-organization-values
github	reverse_etl	orgs custom-properties-for-repos-delete-organization-definition
github	direct_read	orgs custom-properties-for-repos-get-organization-definition
github	direct_read	orgs custom-properties-for-repos-get-organization-definitions
github	direct_read	orgs custom-properties-for-repos-get-organization-values
github	reverse_etl	orgs delete-attestations-by-id
github	reverse_etl	orgs delete-attestations-by-subject-digest
github	reverse_etl	orgs delete-issue-field
github	reverse_etl	orgs delete-issue-type
github	reverse_etl	orgs delete-webhook
github	reverse_etl	orgs delete
github	reverse_etl	orgs disable-selected-repository-immutable-releases-organization
github	reverse_etl	orgs enable-or-disable-security-product-on-all-org-repos
github	reverse_etl	orgs enable-selected-repository-immutable-releases-organization
github	direct_read	orgs get
github	direct_read	orgs get-cluster-deployment-records-job
github	direct_read	orgs get-immutable-releases-settings
github	direct_read	orgs get-immutable-releases-settings-repositories
github	direct_read	orgs get-membership-for-authenticated-user
github	direct_read	orgs get-membership-for-user
github	direct_read	orgs get-org-role
github	direct_read	orgs get-org-ruleset-history
github	direct_read	orgs get-org-ruleset-version
github	direct_read	orgs get-webhook
github	direct_read	orgs get-webhook-config-for-org
github	direct_read	orgs get-webhook-delivery
github	direct_read	orgs list
github	direct_read	orgs list-app-installations
github	direct_read	orgs list-artifact-deployment-records
github	direct_read	orgs list-artifact-storage-records
github	direct_read	orgs list-attestation-repositories
github	direct_read	orgs list-attestations
github	direct_read	orgs list-attestations-bulk
github	direct_read	orgs list-blocked-users
github	direct_read	orgs list-failed-invitations
github	direct_read	orgs list-for-authenticated-user
github	direct_read	orgs list-for-user
github	direct_read	orgs list-invitation-teams
github	direct_read	orgs list-issue-fields
github	direct_read	orgs list-issue-types
github	direct_read	orgs list-members
github	direct_read	orgs list-memberships-for-authenticated-user
github	direct_read	orgs list-org-role-teams
github	direct_read	orgs list-org-role-users
github	direct_read	orgs list-org-roles
github	direct_read	orgs list-outside-collaborators
github	direct_read	orgs list-pat-grant-repositories
github	direct_read	orgs list-pat-grant-request-repositories
github	direct_read	orgs list-pat-grant-requests
github	direct_read	orgs list-pat-grants
github	direct_read	orgs list-pending-invitations
github	direct_read	orgs list-public-members
github	direct_read	orgs list-security-manager-teams
github	direct_read	orgs list-webhook-deliveries
github	direct_read	orgs list-webhooks
github	direct_read	orgs members check
github	reverse_etl	orgs ping-webhook
github	reverse_etl	orgs projects fields create-existing-issue-field
github	reverse_etl	orgs projects fields create-iteration
github	reverse_etl	orgs projects fields create-new-field
github	reverse_etl	orgs projects fields create-single-select
github	reverse_etl	orgs projects items create-by-id
github	reverse_etl	orgs projects items create-by-repo-number
github	direct_read	orgs public-members check
github	reverse_etl	orgs redeliver-webhook-delivery
github	reverse_etl	orgs remove-member
github	reverse_etl	orgs remove-membership-for-user
github	reverse_etl	orgs remove-outside-collaborator
github	reverse_etl	orgs remove-public-membership-for-authenticated-user
github	reverse_etl	orgs remove-security-manager-team
github	reverse_etl	orgs review-pat-grant-request
github	reverse_etl	orgs review-pat-grant-requests-in-bulk
github	reverse_etl	orgs revoke-all-org-roles-team
github	reverse_etl	orgs revoke-all-org-roles-user
github	reverse_etl	orgs revoke-org-role-team
github	reverse_etl	orgs revoke-org-role-user
github	reverse_etl	orgs set-cluster-deployment-records
github	reverse_etl	orgs set-immutable-releases-settings-repositories
github	reverse_etl	orgs set-immutable-releases-settings
github	reverse_etl	orgs set-membership-for-user
github	reverse_etl	orgs set-public-membership-for-authenticated-user
github	reverse_etl	orgs unblock-user
github	reverse_etl	orgs update-issue-field
github	reverse_etl	orgs update-issue-type
github	reverse_etl	orgs update-membership-for-authenticated-user
github	reverse_etl	orgs update-pat-accesses
github	reverse_etl	orgs update-pat-access
github	reverse_etl	orgs update-webhook-config-for-org
github	reverse_etl	orgs update-webhook
github	reverse_etl	orgs update
github	reverse_etl	packages delete-package-for-authenticated-user
github	reverse_etl	packages delete-package-for-org
github	reverse_etl	packages delete-package-for-user
github	reverse_etl	packages delete-package-version-for-authenticated-user
github	reverse_etl	packages delete-package-version-for-org
github	reverse_etl	packages delete-package-version-for-user
github	direct_read	packages get-all-package-versions-for-package-owned-by-authenticated-user
github	direct_read	packages get-all-package-versions-for-package-owned-by-org
github	direct_read	packages get-all-package-versions-for-package-owned-by-user
github	direct_read	packages get-package-for-authenticated-user
github	direct_read	packages get-package-for-organization
github	direct_read	packages get-package-for-user
github	direct_read	packages get-package-version-for-authenticated-user
github	direct_read	packages get-package-version-for-organization
github	direct_read	packages get-package-version-for-user
github	direct_read	packages list-docker-migration-conflicting-packages-for-authenticated-user
github	direct_read	packages list-docker-migration-conflicting-packages-for-organization
github	direct_read	packages list-docker-migration-conflicting-packages-for-user
github	direct_read	packages list-packages-for-authenticated-user
github	direct_read	packages list-packages-for-organization
github	direct_read	packages list-packages-for-user
github	reverse_etl	packages restore-package-for-authenticated-user
github	reverse_etl	packages restore-package-for-org
github	reverse_etl	packages restore-package-for-user
github	reverse_etl	packages restore-package-version-for-authenticated-user
github	reverse_etl	packages restore-package-version-for-org
github	reverse_etl	packages restore-package-version-for-user
github	reverse_etl	pages builds create
github	direct_read	pages builds view-2
github	direct_read	pages builds view
github	reverse_etl	pages cancel create
github	reverse_etl	pages create
github	reverse_etl	pages delete
github	reverse_etl	pages deployments create
github	direct_read	pages deployments view
github	direct_read	pages health view
github	direct_read	pages latest view
github	reverse_etl	pages set
github	direct_read	pages view
github	direct_read	pr checks
github	reverse_etl	pr close
github	reverse_etl	pr comment
github	reverse_etl	pr create
github	binary_download	pr diff
github	reverse_etl	pr edit
github	etl	pr list
github	reverse_etl	pr lock
github	reverse_etl	pr merge
github	direct_write	pr ready
github	reverse_etl	pr reopen
github	direct_write	pr revert
github	reverse_etl	pr review
github	etl	pr status
github	reverse_etl	pr unlock
github	reverse_etl	pr update-branch
github	direct_read	pr view
github	reverse_etl	private-registries create-org-private-registry
github	reverse_etl	private-registries delete-org-private-registry
github	direct_read	private-registries get-org-private-registry
github	direct_read	private-registries get-org-public-key
github	direct_read	private-registries list-org-private-registries
github	reverse_etl	private-registries update-org-private-registry
github	reverse_etl	private-vulnerability-reporting delete
github	reverse_etl	private-vulnerability-reporting set
github	direct_read	private-vulnerability-reporting view
github	direct_write	project create
github	etl	project item-list
github	etl	project list
github	direct_write	projects create-draft-item-for-authenticated-user
github	reverse_etl	projects create-draft-item-for-org
github	reverse_etl	projects create-view-for-org
github	reverse_etl	projects create-view-for-user
github	reverse_etl	projects delete-item-for-org
github	reverse_etl	projects delete-item-for-user
github	direct_read	projects get-field-for-org
github	direct_read	projects get-field-for-user
github	direct_read	projects get-for-org
github	direct_read	projects get-for-user
github	direct_read	projects get-org-item
github	direct_read	projects get-user-item
github	direct_read	projects list-fields-for-org
github	direct_read	projects list-fields-for-user
github	direct_read	projects list-for-org
github	direct_read	projects list-for-user
github	direct_read	projects list-items-for-org
github	direct_read	projects list-items-for-user
github	direct_read	projects list-view-items-for-org
github	direct_read	projects list-view-items-for-user
github	reverse_etl	projects update-item-for-org
github	reverse_etl	projects update-item-for-user
github	reverse_etl	properties values update
github	direct_read	properties values view
github	reverse_etl	pull-request-stacks add
github	reverse_etl	pull-request-stacks create
github	direct_read	pull-request-stacks get
github	direct_read	pull-request-stacks list
github	reverse_etl	pull-request-stacks unstack
github	reverse_etl	pulls codespaces create
github	direct_read	pulls comments view-2
github	direct_read	pulls comments view-3
github	direct_read	pulls comments view
github	direct_read	pulls commits view
github	direct_read	pulls files view
github	direct_read	pulls get-merge-async-result
github	direct_read	pulls merge view
github	reverse_etl	pulls merge-async
github	reverse_etl	pulls reactions create
github	reverse_etl	pulls reactions delete
github	direct_read	pulls reactions view
github	reverse_etl	pulls replies create
github	reverse_etl	pulls requested_reviewers delete
github	direct_read	pulls requested_reviewers view
github	reverse_etl	pulls reviews delete
github	reverse_etl	pulls reviews set
github	direct_read	pulls reviews view-2
github	direct_read	pulls reviews view
github	direct_read	pulls view
github	direct_read	rate-limit get
github	direct_read	readme view-2
github	direct_read	readme view
github	reverse_etl	release create
github	reverse_etl	release delete-asset
github	reverse_etl	release delete
github	binary_download	release download
github	reverse_etl	release edit
github	etl	release list
github	direct_read	release view
github	binary_upload	releases assets upload
github	direct_read	releases assets view-2
github	direct_read	releases assets view
github	reverse_etl	releases generate-notes view
github	direct_read	releases latest view
github	reverse_etl	releases reactions create
github	reverse_etl	releases reactions delete
github	direct_read	releases reactions view
github	direct_read	releases tags view
github	direct_read	releases view
github	binary_download	repo archive tarball
github	binary_download	repo archive zipball
github	reverse_etl	repo archive
github	reverse_etl	repo autolink create
github	reverse_etl	repo autolink delete
github	etl	repo autolink list
github	reverse_etl	repo create
github	reverse_etl	repo delete-2
github	reverse_etl	repo delete
github	reverse_etl	repo deploy-key add
github	reverse_etl	repo deploy-key delete
github	etl	repo deploy-key list
github	reverse_etl	repo fork
github	direct_read	repo gitignore list
github	direct_read	repo license list
github	direct_read	repo list
github	direct_read	repo read-dir
github	direct_read	repo read-file
github	reverse_etl	repo ruleset create
github	reverse_etl	repo ruleset delete
github	reverse_etl	repo ruleset update
github	binary_download	repo sbom fetch
github	binary_download	repo sbom generate
github	binary_download	repo sbom view
github	reverse_etl	repo secret-scanning custom-pattern update-end-delimiter
github	reverse_etl	repo secret-scanning custom-pattern update-must-match
github	reverse_etl	repo secret-scanning custom-pattern update-must-not-match
github	reverse_etl	repo secret-scanning custom-pattern update-pattern
github	reverse_etl	repo secret-scanning custom-pattern update-start-delimiter
github	reverse_etl	repo unarchive
github	reverse_etl	repo update
github	etl	repo view
github	reverse_etl	repos accept-invitation-for-authenticated-user
github	reverse_etl	repos create-for-authenticated-user
github	reverse_etl	repos create-in-org
github	reverse_etl	repos create-org-ruleset
github	reverse_etl	repos create-using-template
github	reverse_etl	repos decline-invitation-for-authenticated-user
github	reverse_etl	repos delete-org-ruleset
github	direct_read	repos get-org-rule-suite
github	direct_read	repos get-org-rule-suites
github	direct_read	repos get-org-ruleset
github	direct_read	repos get-org-rulesets
github	direct_read	repos list-for-authenticated-user
github	direct_read	repos list-for-org
github	direct_read	repos list-for-user
github	direct_read	repos list-invitations-for-authenticated-user
github	direct_read	repos list-public
github	reverse_etl	repos update-org-ruleset
github	direct_read	rules branches view
github	direct_read	ruleset check
github	etl	ruleset list
github	direct_read	ruleset view
github	direct_read	rulesets history view-2
github	direct_read	rulesets history view
github	direct_read	rulesets rule-suites view-2
github	direct_read	rulesets rule-suites view
github	direct_read	rulesets view
github	reverse_etl	run cancel
github	reverse_etl	run delete
github	binary_download	run download
github	etl	run list
github	binary_download	run logs view-2
github	binary_download	run logs view-3
github	binary_download	run logs view
github	reverse_etl	run rerun
github	direct_read	run view
github	direct_read	search code
github	direct_read	search commits
github	direct_read	search issues
github	direct_read	search labels
github	direct_read	search prs
github	direct_read	search repos
github	direct_read	search topics
github	direct_read	search users
github	reverse_etl	secret delete-2
github	reverse_etl	secret delete-3
github	reverse_etl	secret delete-4
github	reverse_etl	secret delete-5
github	reverse_etl	secret delete-6
github	reverse_etl	secret delete
github	direct_read	secret list
github	reverse_etl	secret set-2
